"TraitName","TraitID","AccSpeciesName","UnitName","meanMeasure","nmeasures"
"Seed dry mass",26,"Poa cenisia","mg",0.1832,1
"Seed dry mass",26,"Poa chaixii","mg",0.5988,1
"Seed dry mass",26,"Poa cita","mg",0.321066666666667,3
"Seed dry mass",26,"Poa clelandii","mg",0.2961,4
"Seed dry mass",26,"Poa clivicola","mg",0.39,1
"Seed dry mass",26,"Poa colensoi","mg",0.176133333333333,3
"Seed dry mass",26,"Poa compressa","mg",0.215733855293415,14
"Seed dry mass",26,"Poa costiniana","mg",0.412,2
"Seed dry mass",26,"Poa cusickii","mg",0.54,1
"Seed dry mass",26,"Poa douglasii","mg",2.05,1
"Seed dry mass",26,"Poa drummondiana","mg",0.1008,1
"Seed dry mass",26,"Poa eminens","mg",0.38901895974383,2
"Seed dry mass",26,"Poa ensiformis","mg",0.3032,2
"Seed dry mass",26,"Poa fawcettiae","mg",0.3472,2
"Seed dry mass",26,"Poa fendleriana","mg",0.48486231884058,4
"Seed dry mass",26,"Poa fendleriana subsp. fendleriana","mg",0.226449275362319,1
"Seed dry mass",26,"Poa flabellata","mg",0.6372,18
"Seed dry mass",26,"Poa foliosa","mg",0.1876,1
"Seed dry mass",26,"Poa glauca","mg",0.359951840308263,7
"Seed dry mass",26,"Poa gunnii","mg",0.3784,2
"Seed dry mass",26,"Poa halmaturina","mg",0.252,2
"Seed dry mass",26,"Poa helmsii","mg",0.44872,1
"Seed dry mass",26,"Poa hiemata","mg",0.3669,4
"Seed dry mass",26,"Poa hothamensis","mg",0.391,2
"Seed dry mass",26,"Poa humilis","mg",0.279033333333333,6
"Seed dry mass",26,"Poa hybrida","mg",0.41984,1
"Seed dry mass",26,"Poa infirma","mg",0.224831585714286,7
"Seed dry mass",26,"Poa juncifolia","mg",0.443333333333333,3
"Seed dry mass",26,"Poa kelloggii","mg",0.53126,2
"Seed dry mass",26,"Poa labillardierei","mg",0.341,4
"Seed dry mass",26,"Poa labillardierei var. labillardierei","mg",0.3122,2
"Seed dry mass",26,"Poa lanuginosa","mg",0.583333333333333,3
"Seed dry mass",26,"Poa laxa","mg",0.3588,1
"Seed dry mass",26,"Poa leibergii","mg",0.566123188405797,1
"Seed dry mass",26,"Poa leptocoma","mg",0.566123188405797,1
"Seed dry mass",26,"Poa ligularis","mg",0.3988,4
"Seed dry mass",26,"Poa littoralis","mg",3.56,1
"Seed dry mass",26,"Poa lowanensis","mg",0.3868,1
"Seed dry mass",26,"Poa macrantha","mg",0.858061594202898,2
"Seed dry mass",26,"Poa meionectes","mg",0.4124,2
"Seed dry mass",26,"Poa minor","mg",0.289,2
"Seed dry mass",26,"Poa nemoralis","mg",0.324646666666667,30
"Seed dry mass",26,"Poa nervosa","mg",0.475900236873442,1
"Seed dry mass",26,"Poa ochralenca","mg",0.24,1
"Seed dry mass",26,"Poa ochroleuca","mg",0.24,1
"Seed dry mass",26,"Poa orba","mg",0.3606,2
"Seed dry mass",26,"Poa orthoclada","mg",0.4004,1
"Seed dry mass",26,"Poa palustris","mg",0.160664510551742,15
"Seed dry mass",26,"Poa petrophila","mg",0.3436,1
"Seed dry mass",26,"Poa phillipsiana","mg",0.430706666666667,3
"Seed dry mass",26,"Poa physoclina","mg",0.16,1
"Seed dry mass",26,"Poa poiformis var. poiformis","mg",0.282,2
"Seed dry mass",26,"Poa pratensis","mg",0.292230942198466,53
"Seed dry mass",26,"Poa pratensis subsp. pratensis","mg",0.25,1
"Seed dry mass",26,"Poa remota","mg",0.2932,3
"Seed dry mass",26,"Poa resinulosa","mg",0.3,1
"Seed dry mass",26,"Poa rodwayi","mg",0.3096,2
"Seed dry mass",26,"Poa sallacustris","mg",0.291893333333333,3
"Seed dry mass",26,"Poa saltuensis","mg",0.578,1
"Seed dry mass",26,"Poa secunda","mg",0.50907687757405,5
"Seed dry mass",26,"Poa secunda subsp. secunda","mg",0.3365,4
"Seed dry mass",26,"Poa secunda var. nevadensis","mg",0.465,3
"Seed dry mass",26,"Poa sieberiana","mg",0.222133333333333,3
"Seed dry mass",26,"Poa sp","mg",0.17,2
"Seed dry mass",26,"Poa stiriaca","mg",0.3204,1
"Seed dry mass",26,"Poa supina","mg",0.400375,4
"Seed dry mass",26,"Poa sylvestris","mg",0.375261594202899,2
"Seed dry mass",26,"Poa tenera","mg",0.332533333333333,3
"Seed dry mass",26,"Poa tianschanica","mg",0.546,1
"Seed dry mass",26,"Poa timoleontis","mg",0.13,1
"Seed dry mass",26,"Poa trivialis","mg",0.186976086725287,29
"Seed dry mass",26,"Poa umbricola","mg",0.24,1
"Seed dry mass",26,"Poa versicolor","mg",0.364,1
"Seed dry mass",26,"Podachaenium eminens","mg",0.4133,4
"Seed dry mass",26,"Podalyria argentea","mg",10.980543,3
"Seed dry mass",26,"Podalyria buxifolia","mg",18.5793939,1
"Seed dry mass",26,"Podalyria calyptrata","mg",24.0302666666667,6
"Seed dry mass",26,"Podalyria cuneifolia","mg",10.5,2
"Seed dry mass",26,"Podalyria glauca","mg",18.3756,1
"Seed dry mass",26,"Podalyria microphylla","mg",2.1213115,1
"Seed dry mass",26,"Podalyria myrtillifolia","mg",20.5178,4
"Seed dry mass",26,"Podalyria oleifolia","mg",17.1129496,1
"Seed dry mass",26,"Podalyria sericea","mg",26.5337333333333,6
"Seed dry mass",26,"Podalyria speciosa","mg",12.5586957,1
"Seed dry mass",26,"Podandrogyne matthewsii","mg",0.16,1
"Seed dry mass",26,"Podanthus mitiqui","mg",0.5228,2
"Seed dry mass",26,"Podanthus ovatifolius","mg",0.7144,2
"Seed dry mass",26,"Podocarpus andina","mg",62.11,1
"Seed dry mass",26,"Podocarpus coriaceus","mg",160.4,1
"Seed dry mass",26,"Podocarpus elatus","mg",1097.89626666667,3
"Seed dry mass",26,"Podocarpus elongatus","mg",122.314,1
"Seed dry mass",26,"Podocarpus gnidioides","mg",27.03,1
"Seed dry mass",26,"Podocarpus henkelii","mg",3448,1
"Seed dry mass",26,"Podocarpus lambertii","mg",33.33333,1
"Seed dry mass",26,"Podocarpus latifolius","mg",256.41,1
"Seed dry mass",26,"Podocarpus macrophyllus","mg",481.72,3
"Seed dry mass",26,"Podocarpus nakaii","mg",666.67,1
"Seed dry mass",26,"Podocarpus neriifolius","mg",1299,1
"Seed dry mass",26,"Podocarpus nubigenus","mg",299.9325,4
"Seed dry mass",26,"Podocarpus salignus","mg",39.0027111,2
"Seed dry mass",26,"Podocarpus totara","mg",20,1
"Seed dry mass",26,"Podolepis arachnoidea","mg",0.4036,1
"Seed dry mass",26,"Podolepis aristata","mg",0.19,1
"Seed dry mass",26,"Podolepis canescens","mg",0.867648888888889,9
"Seed dry mass",26,"Podolepis capillaris","mg",0.077137675,4
"Seed dry mass",26,"Podolepis decipiens","mg",1.3556,4
"Seed dry mass",26,"Podolepis gracilis","mg",0.3256,1
"Seed dry mass",26,"Podolepis jaceoides","mg",1.1362,4
"Seed dry mass",26,"Podolepis kendallii","mg",1.244,2
"Seed dry mass",26,"Podolepis lessonii","mg",0.0662,3
"Seed dry mass",26,"Podolepis longipedata","mg",0.80354,2
"Seed dry mass",26,"Podolepis monticola","mg",0.5356,1
"Seed dry mass",26,"Podolepis muelleri","mg",0.34198,2
"Seed dry mass",26,"Podolepis neglecta","mg",0.843,2
"Seed dry mass",26,"Podolepis robusta","mg",0.624,2
"Seed dry mass",26,"Podolepis rugata","mg",0.7708,2
"Seed dry mass",26,"Podolepis rugata var. rugata","mg",0.77,1
"Seed dry mass",26,"Podolepis tepperi","mg",0.03888,1
"Seed dry mass",26,"Podolobium aestivum","mg",3.0016,1
"Seed dry mass",26,"Podophyllum hexandrum","mg",31.39,1
"Seed dry mass",26,"Podopterus mexicanus","mg",6.49293333333333,3
"Seed dry mass",26,"Podosperma angustifolium","mg",0.443,2
"Seed dry mass",26,"Podospermum alpigenum","mg",4.8133,4
"Seed dry mass",26,"Podospermum canum","mg",60002.9968799003,7
"Seed dry mass",26,"Podospermum idae","mg",6.7484,1
"Seed dry mass",26,"Podospermum laciniatum","mg",3.51365214285714,7
"Seed dry mass",26,"Podospermum purpureum","mg",2.3782,2
"Seed dry mass",26,"Podotheca gnaphalioides","mg",0.65384,6
"Seed dry mass",26,"Podotheca pritzelii","mg",0.21398,2
"Seed dry mass",26,"Podotheca uniseta","mg",0.1616,2
"Seed dry mass",26,"Poecilandra retusa","mg",0.76,1
"Seed dry mass",26,"Poecilanthe ulei","mg",254.06,1
"Seed dry mass",26,"Poeciloneuron indicum","mg",15048.125,4
"Seed dry mass",26,"Poeciloneuron pauciflorum","mg",2000,1
"Seed dry mass",26,"Pogogyne douglasii","mg",0.359,3
"Seed dry mass",26,"Pogogyne douglasii subsp. parviflora","mg",0.38,1
"Seed dry mass",26,"Pogogyne zizyphoroides","mg",0.334,1
"Seed dry mass",26,"Pogonarthria fleckii","mg",0.0964,1
"Seed dry mass",26,"Pogonarthria squarrosa","mg",0.05751,4
"Seed dry mass",26,"Pogonatherum crinitum","mg",0.084,1
"Seed dry mass",26,"Pogonia ophioglossoides","mg",0.004,2
"Seed dry mass",26,"Pogonolepis muelleriana","mg",0.0656,3
"Seed dry mass",26,"Pogostemon brachystachyus","mg",0.12,1
"Seed dry mass",26,"Pogostemon chinensis","mg",0.0692,1
"Seed dry mass",26,"Pogostemon glaber","mg",0.1232,1
"Seed dry mass",26,"Pogostemon parviflorus","mg",0.531,3
"Seed dry mass",26,"Poiretia punctata","mg",3.69653333333333,3
"Seed dry mass",26,"Poitea florida","mg",17,1
"Seed dry mass",26,"Poitea punicea","mg",11.5912,1
"Seed dry mass",26,"Pojarkovia pojarkovae","mg",1.0154,2
"Seed dry mass",26,"Polanisia dodecandra","mg",3.0866,4
"Seed dry mass",26,"Polanisia dodecandra subsp. trachysperma","mg",2.59,1
"Seed dry mass",26,"Polanisia dodecandra var. dodecandra","mg",3.27,1
"Seed dry mass",26,"Polanisia erosa subsp. erosa","mg",0.82,1
"Seed dry mass",26,"Polanisia trachysperma","mg",2.11111111111111,9
"Seed dry mass",26,"Polanisia uniglandulosa","mg",3.9625,4
"Seed dry mass",26,"Polemanniopsis namibensis","mg",12.0740506,1
"Seed dry mass",26,"Polemonium acutiflorum","mg",0.974101068362881,1
"Seed dry mass",26,"Polemonium caeruleum","mg",0.956559565217391,23
"Seed dry mass",26,"Polemonium californicum","mg",1.056,1
"Seed dry mass",26,"Polemonium carneum","mg",1.895,1
"Seed dry mass",26,"Polemonium caucasicum","mg",0.7368,1
"Seed dry mass",26,"Polemonium micranthum","mg",1.1607,4
"Seed dry mass",26,"Polemonium occidentale","mg",1.0126731884058,4
"Seed dry mass",26,"Polemonium pauciflorum","mg",0.7368,1
"Seed dry mass",26,"Polemonium pulcherrimum","mg",0.764951133333333,6
"Seed dry mass",26,"Polemonium reptans","mg",1.034,1
"Seed dry mass",26,"Polemonium viscosum","mg",0.16,2
"Seed dry mass",26,"Polhillia curtisiae","mg",6.169697,1
"Seed dry mass",26,"Polhillia obsoleta","mg",6.006,1
"Seed dry mass",26,"Polhillia pallens","mg",5.5159091,1
"Seed dry mass",26,"Poliomintha glabrescens","mg",0.4348,1
"Seed dry mass",26,"Poliomintha incana","mg",1.28,1
"Seed dry mass",26,"Pollia condensata","mg",1.18,1
"Seed dry mass",26,"Pollia crispata","mg",0.7942,2
"Seed dry mass",26,"Pollia macrophylla","mg",0.536,1
"Seed dry mass",26,"Pollichia campestris","mg",0.920666666666667,9
"Seed dry mass",26,"Polyachyrus carduoides","mg",0.413,2
"Seed dry mass",26,"Polyachyrus cinereus","mg",0.9932,1
"Seed dry mass",26,"Polyachyrus poeppigii","mg",1.2736,3
"Seed dry mass",26,"Polyalthia sp","mg",2300,1
"Seed dry mass",26,"Polyaulax sp","mg",720,2
"Seed dry mass",26,"Polycalymma stuartii","mg",1.102,2
"Seed dry mass",26,"Polycarena aurea","mg",0.09688,2
"Seed dry mass",26,"Polycarena pubescens","mg",0.06,1
"Seed dry mass",26,"Polycarpaea arida","mg",0.0796,1
"Seed dry mass",26,"Polycarpaea billei","mg",0.03,1
"Seed dry mass",26,"Polycarpaea breviflora","mg",0.03432,2
"Seed dry mass",26,"Polycarpaea corymbosa","mg",0.03872,8
"Seed dry mass",26,"Polycarpaea corymbosa var. corymbosa","mg",0.0238,2
"Seed dry mass",26,"Polycarpaea eriantha","mg",0.03089,4
"Seed dry mass",26,"Polycarpaea holtzei","mg",0.1352,1
"Seed dry mass",26,"Polycarpaea incana","mg",0.0204,1
"Seed dry mass",26,"Polycarpaea involucrata","mg",0.0248,2
"Seed dry mass",26,"Polycarpaea linearifolia","mg",0.0742,2
"Seed dry mass",26,"Polycarpaea longiflora","mg",0.0984,1
"Seed dry mass",26,"Polycarpaea multicaulis","mg",0.0662,2
"Seed dry mass",26,"Polycarpaea nivea","mg",0.06,1
"Seed dry mass",26,"Polycarpaea prostrata","mg",0.0170198666666667,3
"Seed dry mass",26,"Polycarpaea repens","mg",0.3001,4
"Seed dry mass",26,"Polycarpaea spicata","mg",0.08613165,2
"Seed dry mass",26,"Polycarpaea spirostylis","mg",0.02,1
"Seed dry mass",26,"Polycarpaea staminodina","mg",0.0248,1
"Seed dry mass",26,"Polycarpaea tenuifolia","mg",0.1644,3
"Seed dry mass",26,"Polycarpaea tetraphylla","mg",0.047293,10
"Seed dry mass",26,"Polycnemum arvense","mg",0.388,1
"Seed dry mass",26,"Polycnemum majus","mg",0.5428,1
"Seed dry mass",26,"Polycnemum perenne","mg",1.06,1
"Seed dry mass",26,"Polyctenium fremontii","mg",0.05074,2
"Seed dry mass",26,"Polydora chloropappa","mg",0.3292,1
"Seed dry mass",26,"Polydora poskeana","mg",0.6498,7
"Seed dry mass",26,"Polydora serratuloides","mg",1.85586666666667,3
"Seed dry mass",26,"Polygala adamsonii","mg",4.4092,1
"Seed dry mass",26,"Polygala alba","mg",0.7152,2
"Seed dry mass",26,"Polygala albida subsp. stanleyana","mg",1.922549,1
"Seed dry mass",26,"Polygala albowii","mg",1.1865031,1
"Seed dry mass",26,"Polygala alpicola","mg",1.0692,1
"Seed dry mass",26,"Polygala amara","mg",1.3,1
"Seed dry mass",26,"Polygala amarella","mg",1.33658245,10
"Seed dry mass",26,"Polygala amoenissima","mg",2.0784,1
"Seed dry mass",26,"Polygala anatolica","mg",2.138,1
"Seed dry mass",26,"Polygala arenaria","mg",1.1302,2
"Seed dry mass",26,"Polygala arillata","mg",38.7336,1
"Seed dry mass",26,"Polygala calcarea","mg",1.3142,2
"Seed dry mass",26,"Polygala comosa","mg",1.22544,5
"Seed dry mass",26,"Polygala cruciata","mg",0.614,2
"Seed dry mass",26,"Polygala difficilis","mg",1.4613466,1
"Seed dry mass",26,"Polygala flavescens","mg",8.05,2
"Seed dry mass",26,"Polygala fruticosa","mg",7.579476,1
"Seed dry mass",26,"Polygala glaucifolia","mg",2.5758,2
"Seed dry mass",26,"Polygala incarnata","mg",1.0804,1
"Seed dry mass",26,"Polygala longifolia","mg",0.6948,1
"Seed dry mass",26,"Polygala macrostigma","mg",4.4592,1
"Seed dry mass",26,"Polygala major","mg",2.5704,2
"Seed dry mass",26,"Polygala mariamae","mg",1.6596,1
"Seed dry mass",26,"Polygala melilotoides","mg",0.9855491,1
"Seed dry mass",26,"Polygala monspeliaca","mg",1.0822,2
"Seed dry mass",26,"Polygala mossii","mg",1.942,2
"Seed dry mass",26,"Polygala multiflora","mg",2.04086275,2
"Seed dry mass",26,"Polygala myrtifolia","mg",6.27184,5
"Seed dry mass",26,"Polygala nicaeensis","mg",1.58,2
"Seed dry mass",26,"Polygala nicaeensis subsp. corsica","mg",1.6432,1
"Seed dry mass",26,"Polygala nyikensis","mg",1.4814,2
"Seed dry mass",26,"Polygala orbicularis","mg",7.68,2
"Seed dry mass",26,"Polygala pallida","mg",0.4628,2
"Seed dry mass",26,"Polygala persicariifolia","mg",0.61,1
"Seed dry mass",26,"Polygala polygama","mg",1.643,2
"Seed dry mass",26,"Polygala rupestris","mg",3.43780222021151,4
"Seed dry mass",26,"Polygala sanguinea","mg",0.423333333333333,3
"Seed dry mass",26,"Polygala sardoa","mg",1.789375,1
"Seed dry mass",26,"Polygala senega","mg",2.35,2
"Seed dry mass",26,"Polygala serpyllifolia","mg",2.1,1
"Seed dry mass",26,"Polygala sinisica","mg",1166.6666667,1
"Seed dry mass",26,"Polygala sp","mg",1.93333333333333,6
"Seed dry mass",26,"Polygala supina","mg",0.8916,1
"Seed dry mass",26,"Polygala transcaucasica","mg",2.1692,1
"Seed dry mass",26,"Polygala verticillata","mg",0.321333333333333,3
"Seed dry mass",26,"Polygala virgata","mg",6.4,3
"Seed dry mass",26,"Polygala vulgaris","mg",1.83636477777778,18
"Seed dry mass",26,"Polygaloides chamaebuxus","mg",8.58033333333333,6
"Seed dry mass",26,"Polygaloides paucifolia","mg",3.1,2
"Seed dry mass",26,"Polygonatum biflorum","mg",21.423025,8
"Seed dry mass",26,"Polygonatum dumetorum","mg",5.406,2
"Seed dry mass",26,"Polygonatum hirtum","mg",20.49,2
"Seed dry mass",26,"Polygonatum multiflorum","mg",81.9161647058824,17
"Seed dry mass",26,"Polygonatum odoratum","mg",147.011404530435,23
"Seed dry mass",26,"Polygonatum pubescens","mg",23.6424,1
"Seed dry mass",26,"Polygonatum roseum","mg",9.8068,1
"Seed dry mass",26,"Polygonatum verticillatum","mg",63.4939984333333,9
"Seed dry mass",26,"Polygonum acerosum","mg",0.5924,1
"Seed dry mass",26,"Polygonum alangiacea","mg",7.98,1
"Seed dry mass",26,"Polygonum arenarium","mg",1.1332,1
"Seed dry mass",26,"Polygonum arenarium subsp. pulchellum","mg",1.1656,1
"Seed dry mass",26,"Polygonum arenastrum","mg",1.06698666666667,15
"Seed dry mass",26,"Polygonum argyrocoleon","mg",0.71355,4
"Seed dry mass",26,"Polygonum articulatum","mg",0.698,2
"Seed dry mass",26,"Polygonum aviculare","mg",1.64361750689655,29
"Seed dry mass",26,"Polygonum bellardii","mg",2.375,2
"Seed dry mass",26,"Polygonum cognatum","mg",3.5184,1
"Seed dry mass",26,"Polygonum cuspidatum var. uzenensis","mg",0.82,1
"Seed dry mass",26,"Polygonum douglasii","mg",1.728,3
"Seed dry mass",26,"Polygonum douglasii subsp. douglasii","mg",1.9444,2
"Seed dry mass",26,"Polygonum douglasii subsp. johnstonii","mg",1.07,1
"Seed dry mass",26,"Polygonum equisetiforme","mg",1.24976,5
"Seed dry mass",26,"Polygonum erectum","mg",2.125,1
"Seed dry mass",26,"Polygonum hastatosagittatum","mg",8.3316,1
"Seed dry mass",26,"Polygonum humile","mg",0.6686,1
"Seed dry mass",26,"Polygonum kelloggii","mg",0.189,1
"Seed dry mass",26,"Polygonum maritimum","mg",3.21114285714286,7
"Seed dry mass",26,"Polygonum muricatum","mg",3.0744,1
"Seed dry mass",26,"Polygonum oxyspermum","mg",3.5752,3
"Seed dry mass",26,"Polygonum oxyspermum subsp. raii","mg",3.9234,2
"Seed dry mass",26,"Polygonum palaestinum","mg",1.4416,2
"Seed dry mass",26,"Polygonum paronychia","mg",5.7026,2
"Seed dry mass",26,"Polygonum parryi","mg",0.659,1
"Seed dry mass",26,"Polygonum patulum","mg",1.6622,2
"Seed dry mass",26,"Polygonum perfoliatum","mg",19.6417333333333,3
"Seed dry mass",26,"Polygonum plebeium","mg",0.505965714285714,7
"Seed dry mass",26,"Polygonum polycnemoides","mg",0.6392,1
"Seed dry mass",26,"Polygonum polygaloides","mg",0.574,2
"Seed dry mass",26,"Polygonum posumbu","mg",1.5,2
"Seed dry mass",26,"Polygonum praetermissum","mg",3.2834,2
"Seed dry mass",26,"Polygonum ramosissimum","mg",2.78336363636364,11
"Seed dry mass",26,"Polygonum spergulariiforme","mg",1.498,1
"Seed dry mass",26,"Polygonum tenue","mg",1.7824,4
"Seed dry mass",26,"Polygonum thunbergii","mg",7.2292,1
"Seed dry mass",26,"Polymeria ambigua","mg",13.65,2
"Seed dry mass",26,"Polyosma alangiacea","mg",7.98,1
"Seed dry mass",26,"Polypodium vulgare","mg",13.98,2
"Seed dry mass",26,"Polypogon elongatus","mg",0.173,2
"Seed dry mass",26,"Polypogon interruptus","mg",0.122946666666667,3
"Seed dry mass",26,"Polypogon magellanicus","mg",0.1538,2
"Seed dry mass",26,"Polypogon maritimus","mg",0.0862,2
"Seed dry mass",26,"Polypogon monspeliensis","mg",0.240692539382483,23
"Seed dry mass",26,"Polypogon tenellus","mg",0.2488,1
"Seed dry mass",26,"Polypogon viridis","mg",0.096685,8
"Seed dry mass",26,"Polypremum procumbens","mg",0.01276,1
"Seed dry mass",26,"Polyscias aculeata","mg",5.4232,1
"Seed dry mass",26,"Polyscias australiana","mg",7.6,4
"Seed dry mass",26,"Polyscias biformis","mg",51,1
"Seed dry mass",26,"Polyscias diversifolia","mg",51,1
"Seed dry mass",26,"Polyscias elegans","mg",6.00512012325989,7
"Seed dry mass",26,"Polyscias floccosa","mg",16.8172,1
"Seed dry mass",26,"Polyscias fulva","mg",NA,1
"Seed dry mass",26,"Polyscias kikuyuensis","mg",33.42,1
"Seed dry mass",26,"Polyscias maraisiana","mg",5.32013333333333,3
"Seed dry mass",26,"Polyscias mollis","mg",1.5,2
"Seed dry mass",26,"Polyscias murrayi","mg",2.64653333333333,3
"Seed dry mass",26,"Polyscias neraudiana","mg",28.6611111,1
"Seed dry mass",26,"Polyscias ornifolia","mg",6.2378,2
"Seed dry mass",26,"Polyscias purpurea","mg",2.4,2
"Seed dry mass",26,"Polyscias sambucifolia","mg",3.66,4
"Seed dry mass",26,"Polysphaeria dischistocalyx","mg",27.9932,3
"Seed dry mass",26,"Polysphaeria parvifolia","mg",33.9444,2
"Seed dry mass",26,"Polyspora axillaris","mg",15.8,3
"Seed dry mass",26,"Polyspora chrysandra","mg",17.4592,1
"Seed dry mass",26,"Polystachya adansoniae","mg",0.0019268,1
"Seed dry mass",26,"Polystachya aurantiaca","mg",0.0014392,1
"Seed dry mass",26,"Polystachya campyloglossa","mg",0.0019268,1
"Seed dry mass",26,"Polystachya concreta","mg",0.0014627,4
"Seed dry mass",26,"Polystachya cultriformis","mg",0.00168365,2
"Seed dry mass",26,"Polystachya dendrobiiflora","mg",0.0065472,1
"Seed dry mass",26,"Polystachya eurygnatha","mg",0.0019268,1
"Seed dry mass",26,"Polystachya fallax","mg",0.0002319,1
"Seed dry mass",26,"Polystachya foliosa","mg",0.0004211,1
"Seed dry mass",26,"Polystachya galeata","mg",0.002281,2
"Seed dry mass",26,"Polystachya henrici","mg",0.0005546,1
"Seed dry mass",26,"Polystachya nyanzensis","mg",0.0003919,1
"Seed dry mass",26,"Polystachya rosea","mg",0.00058015,2
"Seed dry mass",26,"Polystachya spatella","mg",0.0019268,1
"Seed dry mass",26,"Polystachya transvaalensis","mg",0.0009375,1
"Seed dry mass",26,"Polytaenia nuttallii","mg",8.53200714285714,56
"Seed dry mass",26,"Polytaenia texana","mg",5.1434,2
"Seed dry mass",26,"Pomaderris adnata","mg",0.5848,2
"Seed dry mass",26,"Pomaderris amoena","mg",0.8848,2
"Seed dry mass",26,"Pomaderris andromedifolia","mg",1.79792685,2
"Seed dry mass",26,"Pomaderris andromedifolia subsp. andromedifolia","mg",1.686,1
"Seed dry mass",26,"Pomaderris andromedifolia subsp. confusa","mg",1.1976,1
